sale_quantity,compartment_mean,displacement_mean,avg_price_mean,power_mean,cylinder_number_mean,engine_torque_mean,car_length_mean,car_width_mean,car_height_mean,total_quality_mean,equipment_quality_mean,rated_passenger_mean,wheelbase_mean,front_track_mean,rear_track_mean,max_price_mean,min_price_mean,compartment_count,type_id_count,level_id_count,department_id_count,TR_count,gearbox_type_count,displacement_count,if_charging_count,driven_type_id_count,fuel_type_id_count,newenergy_type_id_count,emission_standards_id_count,if_MPV_id_count,if_luxurious_id_count,rated_passenger_count,max_price_count,min_price_count,avg_price_count,compartment_label_mean,displacement_label_mean,power_label_mean,cylinder_number_label_mean,engine_torque_label_mean,car_length_label_mean,car_width_label_mean,car_height_label_mean,total_quality_label_mean,equipment_quality_label_mean,rated_passenger_label_mean,wheelbase_label_mean,front_track_label_mean,rear_track_label_mean,max_price_label_mean,min_price_label_mean,avg_price_label_mean,sales,sale_date,class_id,label
249,2.0,1.8,12.5,104.8,4.0,171.35,4270.0,1780.0,1622.0,1738.25,1340.25,5.0,2590.0,1557.0,1570.0,15.0,10.0,1,1,1,1,1,2,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.63373493976,93.8265060241,4.0,154.18313253,4270.0,1780.0,1622.0,1748.17670683,1339.87550201,5.0,2590.0,1557.0,1570.0,15.0,10.0,12.5,249,42,963845,229
372,2.6,1.42,6.5,87.2,4.0,158.0,4548.6,1789.0,1470.0,1656.4,1281.4,5.0,2650.0,1502.0,1492.0,8.0,5.0,2,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.9247311828,1.48010752688,81.7903225806,4.0,144.475806452,4615.49462366,1789.0,1470.0,1636.15053763,1261.15053763,5.0,2650.0,1502.0,1492.0,8.0,5.0,6.5,372,42,978089,428
297,2.0,1.73333333333,12.5,104.75,4.0,181.016666667,4270.0,1780.0,1630.0,1841.66666667,1381.0,5.0,2590.0,1557.0,1570.0,15.0,10.0,1,1,1,1,2,3,2.0,2,2,1,1,2,1,1,1.0,1,1,1.0,2.0,1.63232323232,96.8090909091,4.0,165.739393939,4270.0,1780.0,1630.0,1836.7003367,1346.3973064,5.0,2590.0,1557.0,1570.0,15.0,10.0,12.5,297,43,103507,355
346,2.0,1.9,12.5,123.0,4.0,215.0,4650.0,1850.0,1695.0,2062.5,1652.5,5.0,2700.0,1565.0,1565.0,15.0,10.0,1,1,1,1,1,2,2.0,2,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.89132947977,123.606936416,4.0,216.300578035,4650.0,1850.0,1695.0,2063.58381503,1653.58381503,5.0,2700.0,1565.0,1565.0,15.0,10.0,12.5,346,43,124140,316
213,2.0,2.6,42.5,147.0,4.66666666667,251.666666667,5248.33333333,1867.66666667,1764.66666667,2440.0,1876.66666667,7.0,3088.0,1590.66666667,1600.66666667,50.0,35.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.53802816901,138.633802817,4.46009389671,243.403755869,5237.38497653,1861.2629108,1760.12206573,2421.4084507,1865.30516432,7.0,3088.0,1589.22065728,1599.22065728,50.0,35.0,42.5,213,43,125403,213
264,3.0,2.2,17.5,118.4,4.0,205.4,4840.0,1823.0,1482.0,2020.0,1519.0,5.0,2775.0,1575.0,1560.0,20.0,15.0,1,1,1,1,3,2,2.0,1,1,2,2,1,1,1,1.0,1,1,1.0,3.0,2.06439393939,120.041666667,4.0,200.174242424,4844.31818182,1823.86363636,1481.13636364,2006.43939394,1494.50757576,5.0,2775.0,1575.0,1560.0,20.0,15.0,17.5,264,43,136916,342
387,3.0,1.53333333333,12.5,76.0,4.0,147.333333333,4473.0,1706.0,1469.0,1605.0,1125.0,5.0,2603.0,1460.0,1500.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.57932816537,79.4496124031,4.0,152.622739018,4473.0,1706.0,1469.0,1610.05167959,1130.05167959,5.0,2603.0,1460.0,1500.0,15.0,10.0,12.5,387,43,175962,309
319,1.0,1.06666666667,2.5,52.1666666667,4.0,97.0,3927.33333333,1540.0,1836.66666667,1658.33333333,976.666666667,7.0,2583.33333333,1290.0,1290.0,5.0,0.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,1.0,1.02131661442,46.8526645768,4.0,88.3981191223,3830.94984326,1511.69278997,1821.81818182,1597.69592476,950.297805643,7.0,2526.64576803,1290.0,1290.0,5.0,0.0,2.5,319,43,178529,274
6,2.0,2.0,17.5,104.0,4.0,184.0,4325.0,1795.0,1680.0,1890.0,1515.0,5.0,2630.0,1550.0,1550.0,20.0,15.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,104.0,4.0,184.0,4325.0,1795.0,1680.0,1890.0,1515.0,5.0,2630.0,1550.0,1550.0,20.0,15.0,17.5,6,43,194450,-1
78,3.0,1.5,6.5,80.0,4.0,140.0,4547.0,1734.0,1470.0,1620.0,1210.0,5.0,2600.0,1490.0,1470.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.5,80.0,4.0,140.0,4547.0,1734.0,1470.0,1620.0,1210.0,5.0,2600.0,1490.0,1470.0,8.0,5.0,6.5,78,43,198427,57
19,3.0,1.5,17.5,119.0,4.0,250.0,4718.0,1802.0,1471.0,1770.0,1345.0,5.0,2700.0,1534.0,1552.0,20.0,15.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.5,119.0,4.0,250.0,4718.0,1802.0,1471.0,1770.0,1345.0,5.0,2700.0,1534.0,1552.0,20.0,15.0,17.5,19,43,206765,108
343,3.0,2.16666666667,42.5,184.333333333,4.33333333333,318.333333333,5055.0,1860.0,1491.0,2260.83333333,1778.33333333,5.0,3108.0,1600.0,1627.0,50.0,35.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.02332361516,169.008746356,4.04664723032,297.055393586,5055.0,1860.0,1491.0,2244.4606414,1766.79300292,5.0,3108.0,1600.0,1627.0,50.0,35.0,42.5,343,43,209945,493
165,2.0,1.5,12.5,110.0,4.0,210.0,4335.0,1814.0,1695.0,1905.0,1503.33333333,5.0,2560.0,1525.0,1520.0,15.0,10.0,1,1,1,1,1,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.5,110.0,4.0,210.0,4335.0,1814.0,1695.0,1906.81818182,1500.3030303,5.0,2560.0,1525.0,1520.0,15.0,10.0,12.5,165,43,219195,180
201,2.0,1.88,30.0,122.0,4.0,274.0,4385.0,1831.0,1589.0,2076.0,1596.0,5.0,2603.0,1571.0,1575.0,35.0,25.0,1,1,1,1,2,1,2.0,1,2,1,1,2,1,1,1.0,1,1,1.0,2.0,1.80895522388,120.223880597,4.0,270.447761194,4385.0,1831.0,1589.0,2072.13930348,1592.13930348,5.0,2603.0,1571.0,1575.0,35.0,25.0,30.0,201,43,221795,200
747,2.625,1.425,9.0,80.1625,4.0,137.5,4276.25,1700.0,1460.0,1485.0,1068.25,5.0,2570.0,1508.25,1512.25,10.0,8.0,2,1,1,1,2,2,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.71887550201,1.41124497992,79.3578313253,4.0,136.124497992,4299.7188755,1700.0,1460.0,1482.91834003,1065.44712182,5.0,2570.0,1509.76305221,1513.76305221,10.0,8.0,9.0,747,43,248352,906
300,2.0,1.45,6.5,75.5,4.0,131.25,4375.0,1685.0,1827.5,1913.75,1313.75,7.5,2750.0,1425.0,1435.0,8.0,5.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.496,77.8,4.0,134.7,4365.2,1685.0,1822.6,1927.1,1327.1,7.5,2750.0,1425.0,1435.0,8.0,5.0,6.5,300,43,265980,338
759,2.0,1.3,2.5,70.6666666667,4.0,126.166666667,4415.0,1685.0,1850.0,1825.0,1229.33333333,5.0,2720.0,1420.0,1440.0,5.0,0.0,1,1,1,1,1,1,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.38221343874,75.325428195,4.0,134.525032938,4415.0,1685.0,1850.0,1825.0,1243.95783926,5.0,2720.0,1420.0,1440.0,5.0,0.0,2.5,759,43,270690,951
613,3.0,1.9,30.0,126.5,4.33333333333,255.0,4870.0,1834.0,1472.0,2050.83333333,1514.16666667,5.0,2803.0,1577.0,1550.0,35.0,25.0,1,1,1,1,3,3,4.0,2,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.8088091354,119.336052202,4.02283849918,251.027732463,4870.0,1834.0,1472.0,2059.33931485,1519.56769984,5.0,2803.0,1577.0,1550.0,35.0,25.0,30.0,613,43,281301,555
176,2.5,1.4,30.0,110.0,4.0,250.0,4390.5,1790.5,1431.0,1792.5,1342.5,5.0,2629.0,1545.5,1514.5,35.0,25.0,2,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.5,1.4,110.0,4.0,250.0,4390.5,1790.5,1431.0,1792.5,1342.5,5.0,2629.0,1545.5,1514.5,35.0,25.0,30.0,176,43,281792,334
333,2.75,1.625,12.5,93.5,4.0,161.5,4551.75,1795.0,1462.0,1816.25,1300.75,5.0,2700.0,1555.0,1560.0,15.0,10.0,2,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.91291291291,1.51501501502,86.9009009009,4.0,149.621621622,4571.46246246,1795.0,1459.39339339,1813.69369369,1286.26426426,5.0,2700.0,1555.0,1560.0,15.0,10.0,12.5,333,43,289386,373
179,2.0,2.22857142857,17.5,127.571428571,4.0,217.285714286,4580.0,1820.0,1685.0,2061.42857143,1577.14285714,5.0,2620.0,1577.85714286,1577.85714286,20.0,15.0,1,1,1,1,2,2,2.0,1,2,1,1,2,1,1,1.0,1,1,1.0,2.0,2.12067039106,121.240223464,4.0,203.877094972,4581.48044693,1820.0,1685.0,2037.15083799,1558.60335196,5.0,2620.0,1578.49162011,1578.49162011,20.0,15.0,17.5,179,43,290854,251
1014,3.0,1.86666666667,22.5,141.0,4.0,258.333333333,4840.0,1856.0,1487.33333333,2046.66666667,1611.66666667,5.0,2737.0,1585.0,1588.0,25.0,20.0,1,1,1,1,1,1,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.86666666667,116.34122288,4.0,206.420118343,4842.92011834,1856.0,1484.0887574,2022.33234714,1587.33234714,5.0,2737.0,1585.0,1588.0,25.0,20.0,22.5,1014,43,291086,1221
160,2.0,1.6,9.0,92.0,4.0,160.0,4160.0,1810.0,1635.0,1651.66666667,1276.66666667,5.0,2560.0,1560.0,1560.0,10.0,8.0,1,1,1,1,2,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.6,92.0,4.0,160.0,4160.0,1810.0,1635.0,1651.875,1276.875,5.0,2560.0,1560.0,1560.0,10.0,8.0,9.0,160,43,291514,140
606,3.0,1.66666666667,12.5,94.3333333333,4.0,160.333333333,4630.0,1775.0,1480.0,1775.0,1295.0,5.0,2700.0,1528.33333333,1525.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.61353135314,90.8795379538,4.0,155.285478548,4630.0,1775.0,1480.0,1771.01485149,1296.60066007,5.0,2700.0,1528.56435644,1525.34653465,15.0,10.0,12.5,606,43,304458,522
311,2.0,1.56,17.5,84.0,4.0,169.0,4454.0,1765.0,1460.0,1777.0,1267.0,5.0,2610.0,1517.0,1493.0,20.0,15.0,1,1,1,1,3,3,2.0,2,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.58971061093,81.7717041801,4.0,158.601286174,4454.0,1765.0,1460.0,1783.97106109,1273.97106109,5.0,2610.0,1517.0,1493.0,20.0,15.0,17.5,311,43,308913,278
1312,3.0,1.5,17.5,89.25,4.0,192.5,4650.875,1779.25,1463.875,1807.5,1346.875,5.0,2651.0,1535.0,1532.0,20.0,15.0,1,1,1,1,3,3,2.0,2,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.55701219512,82.8399390244,4.0,170.506859756,4650.35518293,1779.1554878,1465.24542683,1800.54878049,1339.27591463,5.0,2651.0,1535.0,1532.0,20.0,15.0,17.5,1312,43,321683,1592
1839,3.0,1.6,12.5,93.8,4.0,155.5,4600.0,1780.0,1445.0,1710.0,1245.0,5.0,2700.0,1555.0,1568.0,15.0,10.0,1,1,1,1,1,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.6,93.8,4.0,155.5,4600.0,1780.0,1445.0,1715.31266993,1262.77868407,5.0,2700.0,1555.0,1568.0,15.0,10.0,12.5,1839,43,347384,2235
1930,2.875,1.5125,12.5,87.125,4.0,158.125,4582.75,1791.5,1466.375,1739.875,1305.625,5.0,2673.5,1542.125,1560.875,15.0,10.0,2,1,1,1,3,3,3.0,2,1,1,1,2,1,1,1.0,1,1,1.0,2.99015544041,1.49849740933,81.6497409326,4.0,144.838341969,4626.96632124,1794.90259067,1473.51398964,1745.18704663,1321.89378238,5.0,2680.61450777,1543.24715026,1563.64870466,15.0,10.0,12.5,1930,43,349023,1455
325,3.0,1.53333333333,17.5,112.666666667,4.0,258.333333333,4598.0,1826.0,1425.0,1869.16666667,1369.16666667,5.0,2656.0,1580.0,1554.0,20.0,15.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.42953846154,108.523076923,4.0,248.153846154,4598.0,1826.0,1425.0,1858.23076923,1358.23076923,5.0,2656.0,1580.0,1554.0,20.0,15.0,17.5,325,43,350259,538
396,3.0,1.62222222222,12.5,90.8888888889,4.0,155.777777778,4634.44444444,1733.33333333,1499.44444444,1658.33333333,1216.88888889,5.0,2700.0,1513.33333333,1515.55555556,15.0,10.0,1,1,1,1,4,3,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.60454545455,90.7651515152,4.0,154.106060606,4629.16666667,1739.09090909,1498.48484848,1656.83080808,1217.24494949,5.0,2700.0,1519.09090909,1520.83333333,15.0,10.0,12.5,396,43,354068,534
287,3.0,1.83333333333,22.5,155.666666667,4.0,310.0,4860.0,1854.0,1480.0,1994.33333333,1619.33333333,5.0,2850.0,1578.0,1574.0,25.0,20.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.81707317073,146.463414634,4.0,303.658536585,4860.0,1854.0,1480.0,1990.46341463,1615.46341463,5.0,2850.0,1578.0,1574.0,25.0,20.0,22.5,287,43,356986,273
131,2.0,1.5,9.0,79.0,4.0,140.0,4115.0,1700.0,1495.0,1500.0,1065.0,5.0,2550.0,1460.0,1460.0,10.0,8.0,1,1,1,1,1,1,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.5,79.0,4.0,140.0,4115.0,1700.0,1495.0,1500.0,1065.0,5.0,2550.0,1460.0,1460.0,10.0,8.0,9.0,131,43,360648,104
161,3.0,1.6,12.5,86.0,4.0,150.0,4558.0,1805.0,1505.0,1786.0,1347.5,5.0,2612.0,1525.0,1522.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,86.0,4.0,150.0,4558.0,1805.0,1505.0,1788.60869565,1352.39130435,5.0,2612.0,1525.0,1522.0,15.0,10.0,12.5,161,43,379876,105
403,3.0,2.2,22.5,159.0,4.0,268.0,5005.0,1858.0,1500.0,2157.5,1737.5,5.0,2837.0,1580.0,1576.0,25.0,20.0,1,1,1,1,1,1,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.34143920596,141.320099256,4.0,248.198511166,5005.0,1858.0,1500.0,2134.51612903,1714.51612903,5.0,2837.0,1580.0,1576.0,25.0,20.0,22.5,403,43,384924,345
75,3.0,1.8,17.5,115.5,4.0,222.5,4805.0,1860.0,1458.0,2083.0,1580.0,5.0,2815.0,1584.0,1551.0,20.0,15.0,1,1,1,1,1,1,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.89866666667,111.8,4.0,211.4,4805.0,1860.0,1458.0,2074.12,1580.0,5.0,2815.0,1584.0,1551.0,20.0,15.0,17.5,75,43,395234,93
73,2.0,1.8,30.0,125.0,4.0,275.0,4431.0,1804.0,1533.5,1955.0,1524.5,5.0,2699.0,1555.5,1546.5,35.0,25.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,1.73150684932,121.575342466,4.0,266.438356164,4431.0,1804.0,1532.98630137,1943.01369863,1509.94520548,5.0,2699.0,1554.64383562,1545.64383562,35.0,25.0,30.0,73,43,401052,110
1059,2.0,1.675,12.5,111.25,4.0,222.5,4644.5,1838.5,1706.875,2078.25,1570.375,5.0,2680.0,1565.0,1565.0,15.0,10.0,1,1,1,1,2,2,3.0,2,2,2,1,2,1,1,1.0,1,1,1.0,2.0,1.511898017,110.084985836,4.0,210.849858357,4644.60623229,1838.81869688,1702.93673277,2057.72804533,1549.4891407,5.0,2680.0,1565.0,1565.0,15.0,10.0,12.5,1059,43,409854,1136
108,2.0,1.8,12.5,100.0,4.0,169.0,4270.0,1772.0,1605.0,1775.0,1299.5,5.0,2610.0,1540.0,1530.0,15.0,10.0,1,1,1,1,1,1,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.8,100.0,4.0,169.0,4270.0,1772.0,1605.0,1775.0,1300.41666667,5.0,2610.0,1540.0,1530.0,15.0,10.0,12.5,108,43,416749,122
1784,3.0,1.53333333333,12.5,86.0,4.0,178.333333333,4605.0,1765.0,1460.0,1771.66666667,1261.66666667,5.0,2610.0,1517.0,1493.0,15.0,10.0,1,1,1,1,3,3,2.0,2,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.59080717489,81.6894618834,4.0,158.217488789,4605.0,1765.0,1460.0,1761.32286996,1251.32286996,5.0,2610.0,1517.0,1493.0,15.0,10.0,12.5,1784,43,425432,2302
496,3.0,1.8,17.5,105.0,4.0,176.0,4710.0,1820.0,1470.0,1844.0,1400.4,5.0,2770.0,1579.0,1589.0,20.0,15.0,1,1,1,1,1,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.8,105.0,4.0,176.0,4710.0,1820.0,1470.0,1847.37903226,1401.83669355,5.0,2770.0,1579.0,1589.0,20.0,15.0,17.5,496,43,436105,560
56,2.0,2.0,12.5,145.0,4.0,315.0,4547.0,1835.0,1700.0,2222.5,1712.5,5.0,2720.0,1565.0,1565.0,15.0,10.0,1,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,145.0,4.0,315.0,4547.78571429,1835.0,1700.0,2227.41071429,1717.41071429,5.0,2720.0,1565.0,1565.0,15.0,10.0,12.5,56,43,437598,61
429,3.0,1.86666666667,42.5,145.333333333,4.0,266.666666667,4711.33333333,1811.0,1454.33333333,1979.16666667,1545.0,5.0,2883.33333333,1535.0,1576.0,50.0,35.0,1,1,1,1,1,1,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.94685314685,148.198135198,4.0,268.764568765,4737.1048951,1811.0,1454.68997669,1979.6037296,1554.05594406,5.0,2905.38461538,1532.59440559,1573.59440559,50.0,35.0,42.5,429,43,453752,295
269,3.0,2.1,22.5,120.0,4.0,203.0,4933.75,1845.0,1472.5,1940.0,1500.0,5.0,2781.25,1591.25,1583.75,25.0,20.0,1,1,1,1,2,2,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,2.05055762082,116.92936803,4.0,196.676579926,4930.33457249,1845.0,1470.22304833,1926.98884758,1500.65055762,5.0,2775.55762082,1593.62453532,1584.36802974,25.0,20.0,22.5,269,43,468392,180
209,3.0,1.6,12.5,101.333333333,3.66666666667,191.333333333,4750.0,1820.0,1488.0,1763.0,1335.0,5.0,2730.0,1555.0,1550.0,15.0,10.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.77703349282,101.923444976,3.96172248804,174.220095694,4750.0,1820.0,1488.0,1786.89952153,1365.98086124,5.0,2730.0,1555.0,1550.0,15.0,10.0,12.5,209,43,472603,218
148,2.0,2.0,42.5,165.0,4.0,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5.0,2807.0,1617.0,1614.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,165.0,4.0,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5.0,2807.0,1617.0,1614.0,50.0,35.0,42.5,148,43,482497,211
595,2.0,1.6,6.5,93.0,4.0,160.0,4420.0,1760.0,1670.0,1749.0,1374.0,5.0,2510.0,1500.0,1495.0,8.0,5.0,1,1,1,1,2,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.6,93.0,4.0,160.0,4420.0,1760.0,1670.0,1738.16302521,1363.16302521,5.0,2510.0,1500.0,1495.0,8.0,5.0,6.5,595,43,496459,672
105,3.0,2.0,42.5,138.333333333,4.0,310.0,5024.0,1854.0,1477.0,2271.66666667,1754.66666667,5.0,3014.0,1578.0,1594.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,146.523809524,4.0,329.333333333,5024.0,1854.0,1477.0,2289.85714286,1760.60952381,5.0,3014.0,1578.0,1594.0,50.0,35.0,42.5,105,43,527809,127
138,3.0,2.3,22.5,123.8,4.0,216.4,4895.0,1830.0,1490.0,1907.0,1487.0,5.0,2800.0,1585.0,1585.0,25.0,20.0,1,1,1,1,1,1,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,3.0,2.07608695652,109.02173913,4.0,196.695652174,4874.84782609,1830.0,1490.0,1879.38405797,1465.35507246,5.0,2781.34057971,1585.0,1585.0,25.0,20.0,22.5,138,43,559132,111
305,2.0,1.5,6.5,78.25,4.0,141.25,4440.0,1700.0,1783.0,1790.0,1270.0,7.0,2790.0,1420.0,1440.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,79.8295081967,4.0,143.344262295,4440.0,1700.0,1783.0,1790.0,1270.0,7.0,2790.0,1420.0,1440.0,8.0,5.0,6.5,305,43,560265,387
484,2.0,1.725,6.5,83.145,4.0,145.92,4861.875,1698.125,1950.0,2211.875,1611.875,7.5,2900.0,1445.0,1420.0,8.0,5.0,1,1,1,1,1,1,3.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.65144628099,83.142231405,4.0,141.22446281,4794.31818182,1697.0661157,1946.90082645,2169.81404959,1575.26859504,7.5,2869.00826446,1445.0,1420.0,8.0,5.0,6.5,484,43,576298,554
614,3.0,1.51428571429,12.5,85.1428571429,4.0,182.857142857,4523.0,1775.0,1467.0,1802.85714286,1309.28571429,5.0,2610.0,1517.0,1493.0,15.0,10.0,1,1,1,1,3,3,2.0,2,1,1,1,2,1,1,1.0,1,1,1.0,3.0,1.58436482085,78.4853420195,4.0,160.081433225,4523.0,1775.0,1467.0,1796.27035831,1297.44299674,5.0,2610.0,1517.0,1493.0,15.0,10.0,12.5,614,43,580470,462
156,2.0,1.6,12.5,93.0,4.0,154.0,4295.0,1760.0,1523.0,1636.66666667,1209.33333333,5.0,2700.0,1540.0,1540.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.6,93.0,4.0,154.0,4295.0,1760.0,1523.0,1638.84615385,1210.42307692,5.0,2700.0,1540.0,1540.0,15.0,10.0,12.5,156,43,580634,92
456,2.0,1.725,17.5,99.0,4.0,165.5,4294.0,1772.0,1605.0,1770.0,1252.5,5.0,2610.0,1535.0,1540.0,20.0,15.0,1,1,1,1,2,2,2.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.70394736842,98.7192982456,4.0,164.51754386,4294.0,1772.0,1605.0,1770.0,1254.12719298,5.0,2610.0,1535.0,1540.0,20.0,15.0,17.5,456,43,587678,244
226,3.0,1.66666666667,12.5,94.3333333333,4.0,160.333333333,4630.0,1775.0,1480.0,1775.0,1276.66666667,5.0,2700.0,1531.66666667,1530.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6203539823,91.3230088496,4.0,155.933628319,4630.0,1775.0,1480.0,1771.52654867,1270.61946903,5.0,2700.0,1533.98230088,1533.47345133,15.0,10.0,12.5,226,43,591790,172
576,3.0,2.08,17.5,133.8,4.0,232.6,4845.0,1830.0,1460.0,1947.0,1496.0,5.0,2795.0,1597.8,1597.8,20.0,15.0,1,1,1,1,1,2,2.0,2,1,1,1,2,1,1,1.0,1,1,1.0,3.0,2.00625,120.15625,4.0,197.015625,4845.0,1830.0,1460.0,1931.328125,1481.25,5.0,2795.0,1600.75,1600.75,20.0,15.0,17.5,576,43,597927,521
441,3.0,2.52,62.5,147.2,5.6,276.0,5015.0,1874.0,1455.0,2325.0,1814.0,5.0,3012.0,1627.0,1618.0,75.0,50.0,1,1,1,1,2,2,3.0,2,2,1,1,2,1,1,1.0,1,1,1.0,3.0,2.279138322,137.519274376,5.04308390023,285.328798186,5015.0,1874.0,1455.0,2295.35147392,1776.19047619,5.0,3012.0,1627.0,1618.0,75.0,50.0,62.5,441,43,603972,511
154,3.0,1.9,42.5,130.0,4.0,287.5,4765.75,1810.0,1442.0,2113.75,1644.5,5.0,2900.0,1565.25,1541.25,50.0,35.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,3.0,1.9012987013,130.064935065,4.0,287.662337662,4778.51948052,1810.0,1442.0,2108.37662338,1640.38961039,5.0,2914.80519481,1563.58441558,1544.02597403,50.0,35.0,42.5,154,43,614059,220
1344,2.0,1.35,2.5,73.5,4.0,131.25,4400.0,1680.0,1760.0,1818.75,1259.0,7.5,2720.0,1420.0,1440.0,5.0,0.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.4078125,76.7760416667,4.0,137.127604167,4400.0,1680.0,1759.50892857,1822.73065476,1262.81324405,7.5,2720.0,1420.0,1440.0,5.0,0.0,2.5,1344,43,621073,1552
541,2.0,1.48,17.5,92.8,4.0,202.0,4255.0,1799.0,1452.0,1738.0,1261.0,5.0,2637.0,1549.0,1520.0,20.0,15.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.46321626617,91.4399260628,4.0,203.197781885,4255.0,1799.0,1452.0,1751.51571165,1271.93160813,5.0,2637.0,1549.0,1520.0,20.0,15.0,17.5,541,43,628041,621
76,3.0,2.0,30.0,182.0,4.0,376.5,4730.0,1824.0,1421.0,1996.0,1600.0,5.0,2860.0,1535.0,1578.0,35.0,25.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,168.736842105,4.0,359.184210526,4730.0,1824.0,1421.0,1996.0,1600.0,5.0,2860.0,1535.0,1578.0,35.0,25.0,30.0,76,43,649213,82
196,2.0,1.5,9.0,96.0,4.0,155.0,4065.0,1695.0,1525.0,1485.0,1074.75,5.0,2530.0,1480.0,1465.0,10.0,8.0,1,1,1,1,2,2,1.0,1,1,1,1,2,1,1,1.0,1,1,1.0,2.0,1.5,96.0,4.0,155.0,4065.0,1695.0,1525.0,1497.24489796,1079.88265306,5.0,2530.0,1480.0,1465.0,10.0,8.0,9.0,196,43,651347,276
